humanLabel,genderLabel,label
Henrike Dielen,female,cook
Liselotte Forslin,female,cook
Mette Ankarloo,female,cook
Tara Wigley,female,cook
Nitisha Patel,female,cook
Pavel Drdel,male,cook
Peter Becker,male,cook
Frédéric Berqué,male,cook
Helena Jehličková,female,cook
Barbara Rosa Storb,female,cook
Mihajlo Dajmak,male,cook
Ivka Jindřichová,female,cook
Jiří Zajíček,male,cook
Vladimír Kokolia,male,cook
Jiří Štrébl,male,cook
Vojtěch Kadera,male,cook
Claudia Nemec,female,cook
Barbora Gorecká,female,cook
Petr Kosiner,male,cook
Benoît Perrat,male,cook
Marek Pavala,male,cook
Susann Kreihe,female,cook
Kathryn Lukas,female,cook
Anette Dieng,female,cook
Ingela Persson,female,cook
Jean-Pierre Wybauw,male,cook
Zuzana Terešová,female,cook
Béla Liscsinszky,male,cook
Arnaud Delvenne,male,cook
Tomasz Jakubiak,male,cook
Beni Cwiakala,male,cook
Zac Kara,male,cook
Buddha Lo,male,cook
Kaitlyn Goalen,female,cook
Fritz Machacek,male,cook
Martin Scheck,male,cook
Samia Abdennour,female,cook
Phạm Thị Ánh Tuyết,female,cook
Tage Pettersen,male,cook
Casey Neistat,male,cook
Casson Trenor,male,cook
Karel Augusta,male,cook
Mariona Cuadrada,female,cook
Avigail Myzlik,female,cook
Darina Allen,female,cook
Darío Gómez,male,cook
David Adjey,male,cook
Elijah Joy,male,cook
Elina Fuhrman,female,cook
Daniel García,male,cook
Bernarda Seitz,female,cook
Eyvind Hellstrøm,male,cook
Florence Simpson,female,cook
Stefan Hermann,male,cook
Gary Mehigan,male,cook
Markus Aujalay,male,cook
Per Bengtsson,male,cook
Mike Mercedes,male,cook
Jan Boris-Möller,male,cook
Jean-François Régis Cadier,male,cook
Stefano Catenacci,male,cook
Gunnar Hvarnes,male,cook
Tomas Diederichsen,male,cook
Etienne Cocquyt,male,cook
Ada Cóncaro,female,cook
Agustín Lhardy,male,cook
Albert Adrià Acosta,male,cook
Niklas Ekstedt,male,cook
Pontus Fritiof,male,cook
Stefan Holmström,male,cook
Donato De Santis,male,cook
Henrik Håkansson,male,cook
Bruno Oteiza,male,cook
Stefan Karlsson,male,cook
Gert Klötzke,male,cook
Hugh Fearnley-Whittingstall,male,cook
Hugh Millais,male,cook
Erik Lallerstedt,male,cook
Juan Pozuelo,male,cook
Juan Altamiras,male,cook
Morgan Lundin,male,cook
Loreto Capella Olasagasti,male,cook
Tommy Myllymäki,male,cook
Marta Ballina,female,cook
Martiniano Molina,male,cook
Maru Botana,female,cook
Mausi Sebess,female,cook
Ingrid Espelid Hovig,female,cook
Máximo López May,male,cook
Oriol Castro Forns,male,cook
Osvaldo Gross,male,cook
Ümit Ömer Sevinç,male,cook
Pedro Lambertini,male,cook
Isa Chandra Moskowitz,female,cook
Robert Dennis Hope,male,cook
Santiago Domínguez Miguel,male,cook
Sergio Fernández Luque,male,cook
James Barber,male,cook
Sofía Pachano,female,cook
Tío Lucas González de Caso,male,cook
Jean Landry,male,cook
Peter J Skogström,male,cook
Jesper Taube,male,cook
Joe Barza,male,cook
Werner Vögeli,male,cook
John Papworth,male,cook
Josep Lladonosa i Giró,male,cook
Yoshihiro Narisawa,male,cook
Kate Aitken,female,cook
Kate Lamont,female,cook
Katie Lee,female,cook
Anita Klemensen,female,cook
Lillian Harris Dean,female,cook
Oktay Aymelek,male,cook
Liviu Dragnea,male,cook
Lan Jing,male,cook
Alon Gonen,male,cook
Margaret Fulton,female,cook
Marguerite Patten,female,cook
Mary Ann Esposito,female,cook
Michel Alain Trama,male,cook
Michael Smith,male,cook
Nir Zook,male,cook
Mildred Annie Trent,female,cook
Sherry Ansky,female,cook
Stefan Eder,male,cook
Erik Canales,male,cook
Mujeeb Rehman-ur,male,cook
Christine McConnell,female,cook
Sarah Todd,female,cook
Jacques Kagi,male,cook
Maria Peintner,female,cook
Ferdinand Hauptner,male,cook
Jan Kaleta,male,cook
