humanLabel,genderLabel,label
Farhan Razak,male,manager
Aaron Castleberry,male,manager
Konrad Adenauer,male,manager
Willy Brandt,male,manager
Helmut Kohl,male,manager
Gerhard Schröder,male,manager
Szeto Wah,male,manager
Kurt Hahn,male,manager
Franz Heinrich Ludolf Ahrens,male,manager
Henryka Beyer,female,manager
Johann Anastasius Freylinghausen,male,manager
Minna Specht,female,manager
Augustus Meineke,male,manager
Werner Hartmann,male,manager
Karl Mager,male,manager
Erich Klibansky,male,manager
Dietrich Wilhelm Landfermann,male,manager
Anna Essinger,female,manager
Wilhelm Bleicher,male,manager
Hansjochem Autrum,male,manager
Karl Friedrich August Nobbe,male,manager
Peter Kolbe,male,manager
Friedrich Carl Ludwig Sickler,male,manager
Gustav Köpke,male,manager
Karl-Wilhelm Weeber,male,manager
Leonhard Usteri,male,manager
Riley Joseph Wilson,male,manager
Emma Willard,female,manager
Zoë Readhead,female,manager
Allan Kardec,male,manager
Rosa Bonheur,female,manager
Jaak Aaviksoo,male,manager
Helena Dam á Neystabø,female,manager
A. Leonard Allen,male,manager
Arild Huitfeldt,male,manager
Margarita Xirgu,female,manager
Lars Korvald,male,manager
Lars Selander,male,manager
Adam Bohorič,male,manager
Adela Zamudio,female,manager
Daniel Akaka,male,manager
Adolf Tellkampf,male,manager
Harley M. Kilgore,male,manager
Edgar Tinel,male,manager
Louis-Michel van Loo,male,manager
James Garfield Gardiner,male,manager
Andrzej Tomaszewski,male,manager
Frederica Wilson,female,manager
Sara Kværnø Saugen,female,manager
Símun av Skarði,male,manager
Sal Khan,male,manager
Tom Høyem,male,manager
Gyula Greguss,male,manager
Angelika Peter,female,manager
Katrin Saks,female,manager
Jeannette Meyer Thurber,female,manager
Georges Lecomte,male,manager
Orville Zimmerman,male,manager
Pasquale Villari,male,manager
Alexandru Graur,male,manager
Frane Bulić,male,manager
Gerald Emmett Carter,male,manager
Joe McGuire,male,manager
Rein Aidma,male,manager
Signar á Brúnni,male,manager
Louis Malleret,male,manager
Bipin Chandra Pal,male,manager
Claudio Baggini,male,manager
Henricus Regius,male,manager
"James Lindsay Almond, Jr.",male,manager
Benedek Bakai,male,manager
György Banovszky,male,manager
Giuseppe Maria Reina,male,manager
Gilberto Corbellini,male,manager
Roberto Alesse,male,manager
Raphael Hadane,male,manager
Walter Schwaiger,male,manager
Menashe Zemro,male,manager
Maurizio Vallone,male,manager
Gastone Miconi,male,manager
Waldemaro Morgese,male,manager
Nicola De Pirro,male,manager
Rossana Rummo,female,manager
Flora Raffa,female,manager
Marco Salerno,male,manager
Laura Cappugi,female,manager
Giuseppe Adduci,male,manager
Edoardo Scardamaglia,male,manager
Tommaso Michelagnoli,male,manager
Maria Luisa Famà,female,manager
Giuseppe Busia,male,manager
Giuseppe Corongiu,male,manager
Carlo Clariond,male,manager
Pier Francesco Forleo,male,manager
Marco Bizzarri,male,manager
Q121365066,male,manager
Gabriella Mucci,female,manager
Maurice A. Dionne,male,manager
Maxime Cormier,male,manager
May Gorslin Preston Slosson,female,manager
Myron Thompson,male,manager
Steinbjørn B. Jacobsen,male,manager
Patrice Romain,male,manager
Paul Timmermans,male,manager
Philippe Paré,male,manager
Pierre Delavène,male,manager
Jon Bojer Godal,male,manager
Raymond Rognoni,male,manager
René Tamarelle,male,manager
Renée Jacqmotte,female,manager
Riken Yamamoto,male,manager
Kolbjørn Almlid,male,manager
Ole Irgens,male,manager
Roger Clinch,male,manager
Ellen Inga O. Hætta,female,manager
Arthur De Schrevel,male,manager
Serge Marcil,male,manager
Ljubo Germič,male,manager
Tomáš Zatloukal,male,manager
Solon Earl Low,male,manager
William Allen Walsh,male,manager
Édouard Ahnne,male,manager
Frédéric Fotiadu,male,manager
Carlo Vignoli,male,manager
David Supino,male,manager
Eduard Reimoser,male,manager
Elena Centemero,female,manager
Emilio Nazzani,male,manager
Ernesto Brunetta,male,manager
Eustachio Paolo Lamanna,male,manager
Artturi H. Virkkunen,male,manager
Giuseppe Chiarini,male,manager
Ildebrando Imberciadori,male,manager
John Richardson,male,manager
Marino Gentile,male,manager
Sebastiano Aglianò,male,manager
Tommaso Casini,male,manager
Boris Adamovich,male,manager
Berdimuhammed Annaýew,male,manager
Alexander Apukhtin,male,manager
Yevgeny Bereznyak,male,manager
Nabawiyya Musa,female,manager
Alexander Yakovlevich Gerd,male,manager
Alexander Glagolev,male,manager
Kharlampy Golovin,male,manager
Sergei Dinamov,male,manager
Vladislav Ivanov,male,manager
Benjamin Hall Kennedy,male,manager
Nikolaĭ Knorring,male,manager
Ignacy Kołakowski,male,manager
Dmitry Korolkov,male,manager
Johann Friedrich Wilhelm Koch,male,manager
Josef Lagusen,male,manager
Antun Mažuranić,male,manager
Alexander Malinin,male,manager
Mikhail Alexeyevich Miropiev,male,manager
Sergey Moravsky,male,manager
Hugo Suolahti,male,manager
Emmy Rappe,female,manager
A. Svirelin,male,manager
Sylvester Medvedev,male,manager
Q4423943,male,manager
Nathan Mileikowsky,male,manager
Viktor Andreevich Fausek,male,manager
Aleksandr Pavlovich Frolov,male,manager
Dmitri Fyodorovich Shcheglov,male,manager
Georg von Engelhardt,male,manager
Mikhail Yablochkov,male,manager
Håkon Randal,male,manager
Abbie Park Ferguson,female,manager
Alec Peterson,male,manager
Alexander Luark Wade,male,manager
Alice Wedega,female,manager
Andrew Cairncross,male,manager
Andrew Dilnot,male,manager
Anna Elizabeth Jerome Spencer,female,manager
Anna Maria Williams,female,manager
Anna Whitlock,female,manager
Annie Christina Morrison,female,manager
Annie Mabel Hodge,female,manager
Anton Alexander,male,manager
Arnold Webster,male,manager
Asmund Kristoffersen,male,manager
Barry Till,male,manager
Barthold Hansteen Cranner,male,manager
Bartholomew Woodlock,male,manager
