humanLabel,genderLabel,label
Sami Nouri,male,tailor
Colin de Lormoye,male,tailor
Cornelius Jabez Hughes,male,tailor
Maria Smodics-Neumann,female,tailor
Jakob Hansen,male,tailor
Marie Adrian,female,tailor
Batista Sparla,male,tailor
Thomas Shutter,male,tailor
Julius Weidig,male,tailor
Rachel Adler,female,tailor
Thomas Brandenberg,male,tailor
Henry Downer,male,tailor
Richard Jones,male,tailor
Sebastian Wild,male,tailor
Q55200387,female,tailor
Wilhelm Heine,male,tailor
Noj Giter-Granatsztajn,male,tailor
Paul Elle,male,tailor
C. Bahrt,male,tailor
Ernst Lahme,male,tailor
Heinrich Ferdinand Meyer,male,tailor
Hartmann Bacher,male,tailor
Yekhezkel Pianko,male,tailor
Sandor Fleishman,male,tailor
Zeev Palivoda,male,tailor
Meir Einhorn,male,tailor
Kopel Perlgrikh,male,tailor
Yosef Pashdetzki,male,tailor
Yitzkhak Futerman,male,tailor
Salo Fleistrakhek,male,tailor
Izak Pravda,male,tailor
Yekhiel Fuks,male,tailor
Antal Jonas,male,tailor
Zindel Forkosh,male,tailor
Kalman Pres,male,tailor
Mordekhai Pshenitzer,male,tailor
Abram Preis,male,tailor
Dvora Przewuzman,female,tailor
Gerson Radovski,male,tailor
Tobi Valner,male,tailor
Meir Widawski,male,tailor
David Pshezhetzki,male,tailor
Adolf Procházka,male,tailor
Václav Křeček,male,tailor
Hersh Pesis,male,tailor
Mordekhai Plakhta,male,tailor
Zelig Fogelhut,male,tailor
Shlomo Pastek,male,tailor
Alter Rokhman,male,tailor
Mordekhai Shefler,male,tailor
Tzvi Levkovitz,male,tailor
Beba Perl,female,tailor
Levi Musin,male,tailor
Yaakov Pshenitzer,male,tailor
Pinkhas Shlamkovitz,male,tailor
Frantzisk Farkash,male,tailor
Dov Biar,male,tailor
David Fashchak,male,tailor
Pinkhas Plotzkin,male,tailor
Avraham Pres,male,tailor
Avraham Proshovski,male,tailor
Yehuda Plovinski,male,tailor
Shmuel Pipsh,male,tailor
Gustav Presman,male,tailor
Yitzkhak Lufar,male,tailor
Meir Itzkovitz,male,tailor
Berl Mitelpunkt,male,tailor
Yaakov Perl,male,tailor
Shalom Shvartzvald,male,tailor
Tzvi Pinta,male,tailor
Hena Itzkovitz,female,tailor
Aharon Peso,male,tailor
Yaakov Falbinski,male,tailor
Anchel Piasechni,male,tailor
Abram Pshepiorka,male,tailor
Leibu Perlgut,male,tailor
Khona Feinberg,male,tailor
Eliezer Mostek,male,tailor
Zeev Gelbard,male,tailor
Awigdor Scherer,male,tailor
Eliahu Pik,male,tailor
Wigder Cahane,male,tailor
Kalman Pshitik,male,tailor
Julius Weis,male,tailor
Anshel Mitzmakher,male,tailor
Yosef Rotshtein,male,tailor
Dov Ferber,male,tailor
Moshe Parobek,male,tailor
Leizer Feler,male,tailor
Leib Baidak,male,tailor
Mikhal Fesel,male,tailor
Shimon Provizor,male,tailor
Mikhael Beleli,male,tailor
Moshe Pezhizhorski,male,tailor
Fishel Plakhchinski,male,tailor
Zeide Furer,male,tailor
Nisan Pravidlo,male,tailor
Herman Fogelhut,male,tailor
Mendel Penk,male,tailor
Leib Freiman,male,tailor
Dov Yakubovitz,male,tailor
Yisrael Gutman,male,tailor
Pinkhas Zelikovitz,male,tailor
Ber Novak,male,tailor
Barukh Pshenitzer,male,tailor
Mordekhai Pezhizhorski,male,tailor
Shmuel Mordkhovitz,male,tailor
Gedalia Pirei,male,tailor
Yitzkhak Plot,male,tailor
Hersh Plakhta,male,tailor
Efraim Perlberg,male,tailor
Volf Plotek,male,tailor
Wilek Piasetzki,male,tailor
Idl Untrif,male,tailor
Avraham Adler,male,tailor
Tuvia Perlman,male,tailor
David Perlberg,male,tailor
Leibish Hak,male,tailor
Faivel Piapshinski,male,tailor
Kalman Itzik,male,tailor
Andi Rosenberg,male,tailor
