humanLabel,genderLabel,label
Naoki Hamaguchi,male,developer
"Christina ""Phazero"" Curlee",female,developer
James Sharman,male,developer
Andrew Spinks,male,developer
Travis McIntosh,male,developer
Jenny Brusk,female,developer
Marcus Nilsson,male,developer
Daniel Falk,male,developer
Ronnie Persson,male,developer
Jonas Hulthén,male,developer
Dewi Williams,male,developer
Philippe Brogniart,male,developer
André Daumail,male,developer
Yoann Jaffré,male,developer
InfernoPlus,male,developer
Damian Bernardi,male,developer
Teddy Dief,non-binary,developer
Bruno Gourier,male,developer
Frédéric Savoir,male,developer
Daniel Morais,male,developer
André Rocques,male,developer
Louis-Marie Rocques,male,developer
Michel Pernot,male,developer
Pierre Adane,male,developer
Fabrice Decroix,male,developer
Joseph Kluytmans,male,developer
Pascal Jarry,male,developer
Daniel Charpy,male,developer
Hervé Lange,male,developer
Fabrice Granger,male,developer
Laurent Delayen,male,developer
Lionel Chaze,male,developer
Philippe Rivaillon,male,developer
Jean-Luc Langlois,male,developer
Daniel Macré,male,developer
Patrick Dublanchet,male,developer
Christian Droin,male,developer
Stéphane Beley,male,developer
Frédéric Jay,male,developer
Pierre-Arnaud Lambert,male,developer
Carlo Perconti,male,developer
Yannick Cadin,male,developer
Bastien Giafferi,male,developer
Alexander Birke,male,developer
Maxime Demaille,male,developer
George Pauna,male,developer
Nobutora Mori,male,developer
Edgar Vigdal,male,developer
Brian A. Rice,male,developer
Chris Sorrell,male,developer
Mike Clifton,male,developer
Nasir Gebelli,male,developer
Eric Hufschmid,male,developer
Anatoly Wasserman,male,developer
Jarkko Oikarinen,male,developer
Jonas Pleškys,male,developer
Walid Shoebat,male,developer
Gladys del Estal Ferreño,female,developer
Vladimír Lučan,male,developer
Federico Mena,male,developer
Steve Gibson,male,developer
Richard Hickey,male,developer
Steven Sinofsky,male,developer
Roel Bentz van den Berg,male,developer
Anas al-Liby,male,developer
Malaclypse the Younger,male,developer
Stefano Zacchiroli,male,developer
Raymond Chen,male,developer
