humanLabel,genderLabel,label
Marianne Neuhaus-Ahrends,female,secretary
Jenny Guhl,female,secretary
Mathilde Weiß,female,secretary
Elisabeth Kleinschmidt,female,secretary
Erna Kempfer,female,secretary
Angela Eber,female,secretary
Ilse Burroughs,female,secretary
Hertha Stein,female,secretary
Maria Bahr,female,secretary
Sylvia M... Bonnier,female,secretary
Rosa Fazzini,female,secretary
Elisabeth Fehlau,female,secretary
Helga Kirstein,female,secretary
Gerda Kminkowski,female,secretary
Rosa Lee Loftfield,female,secretary
Gertraude Richter,female,secretary
Elisabeth Heilmann,female,secretary
Gülbün Türkgeldi,female,secretary
Anneliese Bockmann,female,secretary
Ursula Schäfer,female,secretary
Ilse Schulze,female,secretary
Irene Dingelstedt,female,secretary
Else Lindt,female,secretary
A. Rehner,male,secretary
J. F. Barbier,male,secretary
Antonius Alberti,male,secretary
Johann Hirsch,male,secretary
Samuel Rosa,male,secretary
Arno Scholle,male,secretary
August Wilhelm Friedrich Müller,male,secretary
Jules Ebner,male,secretary
Georg von Einem,male,secretary
Adolf Keller,male,secretary
Auguste de Coussy,male,secretary
Carl Schumacher,male,secretary
Oskar Ernst,male,secretary
Rupert Bader,male,secretary
Augustin Baldermann,male,secretary
Johann Bösendorff,male,secretary
Leonhard Clain,male,secretary
Heinrich Clefman,male,secretary
Jean Coiffier,male,secretary
Domenico Condulmer,male,secretary
Nicolas Doulceur,male,secretary
Johann Samuel Fehr,male,secretary
Anne Orderud Paust,female,secretary
Freda Kelly,female,secretary
Lanie Balcom,female,secretary
Lilli Rainio,female,secretary
J. V. Vakio,male,secretary
Jakob Raven,male,secretary
Hinrich Stammel,male,secretary
Beverly Bustin,female,secretary
Carlos Howard,male,secretary
Genjirō Moriya,male,secretary
Jehan Purtyck,male,secretary
John R. Bell,male,secretary
Johannes Obernburger,male,secretary
Priscilla Duffield,female,secretary
Margarette W. Brooks,female,secretary
Adam de Cardonnel,male,secretary
David Nairne,male,secretary
Ion Lotreanu,male,secretary
Peter Obernburger,male,secretary
Stanka Kovačič,female,secretary
Angela Kokkola,female,secretary
Herman the Archdeacon,male,secretary
Marian Marshall,female,secretary
Käte Bombach,female,secretary
Josefine Grimme,female,secretary
Caroline Riemer,female,secretary
Ferial Govashiri,female,secretary
