humanLabel,genderLabel,label
Horváth Pál László,male,designer
Giovanni Fortuna,male,designer
Rita Szöllősi,female,designer
Carl Gustaf Hallberg,male,designer
Georg Wechter,male,designer
Gustav Gaudernack,male,designer
Erik Tommesson,male,designer
Peter de Wit,male,designer
Margareth Sandström,female,designer
Moritz Rachel,male,designer
Carl Troselius,male,designer
Erasmus Stedelin,male,designer
Anders Lundqvist,male,designer
Zargar Vanes,male,designer
Emil Ferdinand Dahl,male,designer
Hans Weiler,male,designer
Q50827327,male,designer
Elemér Könczey,male,designer
Komíves Istvan Otho,male,designer
Zoltán Lenkey,male,designer
Lajos Linek,male,designer
Costantino Nivola,male,designer
Csaba Markus,male,designer
Antoine Dassier,male,designer
Abu Tahir al-Sa'igh,male,designer
János Szilássy,male,designer
Stanisław Ditrich,male,designer
Fredericus Wery,male,designer
Ann Orr Morris,female,designer
Melchior Bayr,male,designer
Abraham Altermann,male,designer
Cornelius Vincks,male,designer
Th.D. Jansen,male,designer
Willem Christiaan Hoeker,male,designer
Abraham Harderet,male,designer
Antoni Oriol i Buxó,male,designer
Orland Larson,male,designer
Matts Eriksson,male,designer
Ramon Andreu,male,designer
Daniel Christian Fueter,male,designer
Benjamin Halsted,male,designer
Montserrat Guardiola i Farrés,female,designer
Alois Bauer,male,designer
Robert Cruickshank,male,designer
Pierre Huguet dit Latour,male,designer
Filippo Teoli,male,designer
Johann Angerbauer,male,designer
Raymond Bégin,male,designer
Étienne Plantade,male,designer
Jacob Kroger,male,designer
"Juan José Moreno, Cheché",male,designer
Pierre Platel,male,designer
Hans Hujuff,male,designer
Bendix Johan Schnee,male,designer
Maria Elmqvist,female,designer
Tamas Kornis Graf von Goncz-Ruszka,male,designer
Hubertus Baron von Skal und Gross-Ellguth,male,designer
James Hoare,male,designer
François Larsonneur,male,designer
Joseph Lucas,male,designer
Maurice Brault,male,designer
Albrekt Lockert,male,designer
Anders Düsterbach,male,designer
Antonius Groth den äldre,male,designer
Erik Jöransson,male,designer
Henrik Wilhelm,male,designer
Herman Kauffman,male,designer
Franco Daverio,male,designer
James Smillie,male,designer
