humanLabel,genderLabel,label
Rosa Ramon Soler,female,physician
Maciej Żukowski,male,physician
Marcin Rawicz,male,physician
Awisul Islah Ghazali,male,physician
J. S. Gravenstein,male,physician
David Niv,male,physician
Michael Bauer,male,physician
Carmen Renée Green,female,physician
Milan Juchelka,male,physician
Francesco Curto,male,physician
José Luis Arroyo Carreras,male,physician
Jarmila Überhuberová,female,physician
Jaroslav Hylmar,male,physician
Barbora Začalová,female,physician
Eva Seelye,female,physician
Q120603035,male,physician
Q120603752,female,physician
Pavel Svoboda,male,physician
Jan Divák,male,physician
Michal Frelich,male,physician
Tamara Skříšovská,female,physician
Petr Michenka,male,physician
Krystyna Gralińska,female,physician
Jadwiga Ćwiżewicz-Adamska,female,physician
Tomáš Korbička,male,physician
May C. M. Pian-Smith,female,physician
Denisa Osinová,female,physician
Petr Kafka,male,physician
Magdalena Záchová,female,physician
Peter Michalka,male,physician
Mikhailo Zakharchenko,male,physician
Amod Sawardekar,male,physician
Lisa Sohn,female,physician
František Mošna,male,physician
Hana Zatloukalová,female,physician
Henri Desmeules,male,physician
Barbora Nedomová,female,physician
Vladimír Fedorák,male,physician
Robert Nagypál,male,physician
Libor Machát,male,physician
Marek Smoleňák,male,physician
Richard Koyš,male,physician
Z. Čiljaková,female,physician
Miroslava Zelenková,female,physician
Bryan Mahoney,male,physician
Tsurukichi Okumura,male,physician
Shōichi Andō,male,physician
Yasukazu Miyamoto,male,physician
Hideji Kosaka,male,physician
Stephen H. Lockhart,male,physician
Kateřina Venclová,female,physician
Martina Dosedělová,female,physician
Juan Navia Roque,male,physician
Simon Robson,male,physician
Dora Tancheva,female,physician
François Martin-Barbaz,male,physician
José Miguel Martínez,male,physician
Marek Flaksa,male,physician
Lucie Faltusová,female,physician
Peter Firment,male,physician
Ivo Jelšík,male,physician
Karel Dostalík,male,physician
M. T. Bailin,male,physician
Alena Mátlová,female,physician
Amanda Baric,female,physician
Marisa Haetzman,female,physician
Q127607495,male,physician
Petr Foldyna,male,physician
Miroslava Doubková,female,physician
Q128615357,male,physician
Q130241241,male,physician
Q130303845,male,physician
Michal Dráb,male,physician
Helena Buřilová,female,physician
Gabriele Kraus,female,physician
Jiří Burša,male,physician
Michal Fischer,male,physician
Bedřich Barborka,male,physician
Lukáš Breyer,male,physician
沼崎満子,female,physician
Robert Bocek,male,physician
Radek Bárta,male,physician
Lydia Love,female,physician
Carrie A. Schroeder,female,physician
Thierry Ponsoye,male,physician
Caroline R. Thomas,female,physician
Pavel Švancar,male,physician
Maya Tandon,female,physician
Karel Blažek,male,physician
Lenka Švábenská,female,physician
Stanislav Bareš,male,physician
Miroslav Bílka,male,physician
Edita Bílková,female,physician
Q131851993,female,physician
Michaela Richtrová,female,physician
Andrew D. Schwartz,male,physician
Alan J. Sim,male,physician
Tomáš Graus,male,physician
Bohuslav Kuta,male,physician
Barbora Cenková,female,physician
Ivana Scholzová,female,physician
Jan Bělič,male,physician
Xiang Fangming,female,physician
Katrin Fritzsche,female,physician
Oluwabunmi Motunrayo Fatungase,female,physician
Jan Hudec,male,physician
Philip L. Wilkinson,male,physician
Milan Grund,male,physician
Daniel Suk,male,physician
