humanLabel,genderLabel,label
Arnold Heseltine,male,lawyer
John Welchman Whateley,male,lawyer
Henry Alleyne Bovell,male,lawyer
Julius Hermer,male,lawyer
Charles Hallinan,male,lawyer
Alfred Richmond,male,lawyer
Sara Chandler,male,lawyer
Penny Cushing,female,lawyer
József Hajdu,male,lawyer
Michael Cook,male,lawyer
Alexander Curle,male,lawyer
James Blythe,male,lawyer
Severiano Alves,male,lawyer
Matthew Dobson Lowndes,male,lawyer
Charles McGrath,male,lawyer
Patrick Stewart,male,lawyer
James McPherson,male,lawyer
John Palmer,male,lawyer
Tyrrell Brockbank,male,lawyer
Jonathan Douglas-Hughes,male,lawyer
Robert Bourns,male,lawyer
Linda Urquhart,female,lawyer
Anthony Burton,male,lawyer
Blondel Cluff,female,lawyer
Howard Rosen,male,lawyer
Michael Drury,male,lawyer
Oswyn Paulin,male,lawyer
Robert Furley,male,lawyer
Peter Paterson,male,lawyer
John Halford,male,lawyer
Linda Lee,female,lawyer
Ronald Fox,male,lawyer
Hugh Widdis,male,lawyer
John Albert Henry Ferrier,male,lawyer
Richard Frederick Ernest Ferrier,male,lawyer
Douglas McAllister,male,lawyer
Alistair McGregor,male,lawyer
Peter Mills,male,lawyer
Frederic Gordon-Smith,male,lawyer
Craig Connal,male,lawyer
David Williamson,male,lawyer
Fiona Reith,female,lawyer
John Sturrock,male,lawyer
Laurence Murphy,male,lawyer
Lesley Shand,female,lawyer
William Hopkinson,male,lawyer
Robert Edward Harris,male,lawyer
Christopher Kavanagh,male,lawyer
Barna Berke,male,lawyer
Daniel Crawshaw,male,lawyer
Philip Hurd,male,lawyer
Harry Myers,male,lawyer
Philip Augustus Hanrott,male,lawyer
John Macnair Todd,male,lawyer
Mori Chi-Kin Cheng,male,lawyer
David Hossie,male,lawyer
Alexander David,male,lawyer
James Richard Joseph Clark,male,lawyer
Michael Payton,male,lawyer
Bertie Leigh,male,lawyer
Ian Burton,male,lawyer
Greg Powell,male,lawyer
James Sinclair Taylor,male,lawyer
Rosemary Jay,female,lawyer
Kate Harrison,female,lawyer
Joy Kingsley,female,lawyer
Nicholas Fluck,male,lawyer
Eve Salomon,female,lawyer
Mark Haslam,male,lawyer
Raju Bhatt,male,lawyer
Stephen Pollard,male,lawyer
Martin Howe,male,lawyer
Stefan Cross,male,lawyer
Frances Coulson,female,lawyer
Michael Schwarz,male,lawyer
Steven Bird,male,lawyer
Michael O’Kane,male,lawyer
Jane Lister,female,lawyer
Alison Stanley,female,lawyer
Michael King,male,lawyer
Henry Clark King,male,lawyer
John Whitefoord Mackenzie,male,lawyer
Michael Grant,male,lawyer
Edward Hutchinson,male,lawyer
Matthew Jowitt,male,lawyer
Sir Wilfrid Martineau,male,lawyer
Alfred Consett Stephen,male,lawyer
Ernest Farish Stephen,male,lawyer
Leonard Aubrey Stephen,male,lawyer
Montagu Consett Stephen,male,lawyer
Wycliffe Stow,male,lawyer
Christoffel van Hoecke,male,lawyer
Kenneth Dalling,male,lawyer
Sir Charles Henry Davis,male,lawyer
Carmen Kan,female,lawyer
Fiona Chamberlain,female,lawyer
Alison Paines,female,lawyer
Jan Erkens,male,lawyer
Godfried Hilvers,male,lawyer
William Henry Vaudrey,male,lawyer
"Cyrus Vance, Jr.",male,lawyer
Frédéric-François-Philippe d'Alançon,male,lawyer
Guy Chamillart,male,lawyer
Jean-Marc Connerotte,male,lawyer
José Antonio Martín Pallín,male,lawyer
Mario Joseph,male,lawyer
Alfred Karamuço,male,lawyer
Melchior Aymerich,male,lawyer
Olivier Jornot,male,lawyer
Percy Yutar,male,lawyer
Helena Wolińska-Brus,female,lawyer
Pierre Puiffe,male,lawyer
Tarek William Saab,male,lawyer
Salvidenus,male,lawyer
Gerardo D'Ambrosio,male,lawyer
Ida Averbakh,female,lawyer
Aleksandr Belykh,male,lawyer
Viktor Bochkov,male,lawyer
Anatoly Vakar,male,lawyer
Yevgeny Grigoryev,male,lawyer
Lyubov Zakharchenko,female,lawyer
Aleksandr Ignatenko,male,lawyer
Q4241946,male,lawyer
Dmitry Kursky,male,lawyer
Oleksandr Medvedko,male,lawyer
Michael Maddox,male,lawyer
Mikhail Pankratyev,male,lawyer
