humanLabel,genderLabel,label
Ernst Friedrich Zobel,male,counselor
Pierre Guilbert,male,counselor
Jules Boucoiran,male,counselor
Jacques Legrand,male,counselor
Mateo Bossulo (o Bossulus),male,counselor
Louis Bornet,male,counselor
Francisco Javier Cabrera Velasco,male,counselor
Pierre Fromageot,male,counselor
Chen Ming'e,female,counselor
"David Erskine, Commendator of Dryburgh",male,counselor
Gilles Alleaume,male,counselor
Charles Jouseaux,male,counselor
Hannah Maynard Pickard,female,counselor
Paul Ducret,male,counselor
Johannes Bosscha,male,counselor
Mohammed Mammeri,male,counselor
António Joaquim Ribeiro Gomes de Abreu,male,counselor
Nour Barmada,female,counselor
Theodor von Senden,male,counselor
Jean Joseph Rossignol,male,counselor
Jan Strialius,male,counselor
Friedrich Grick,male,counselor
Philipp Kegel,male,counselor
Antonius Huwaert,male,counselor
Jozef Lauwers,male,counselor
Franciscus Cappaert,male,counselor
Joannes Van der Auwera,male,counselor
Louis Maselis,male,counselor
Ludovicus Masoin,male,counselor
Cornelius Van Goubergen,male,counselor
Petrus Vennekens,male,counselor
Adulphus Panis,male,counselor
Franciscus Holemans,male,counselor
Philippus Van Stappen,male,counselor
Ludovicus Lauwers,male,counselor
Franciscus Lanckpaep,male,counselor
Joannes Van den Hout,male,counselor
Augustinus Roëll,male,counselor
Judocus Van Aerden,male,counselor
Lodewijk Bogaerts,male,counselor
Leopold Mertens,male,counselor
Joannes Figeys,male,counselor
Pierre-Léonard Goossens,male,counselor
Julius Cnapelynck,male,counselor
Petrus Antonissen,male,counselor
Jacobus De Schutter,male,counselor
Henricus De Coninck,male,counselor
Ludovicus Homans,male,counselor
Paul Marchal,male,counselor
Jan Van Reusel,male,counselor
Petrus Vermylen,male,counselor
Aloïs Buurmans,male,counselor
Jan Puttemans,male,counselor
Evariste De Coninck,male,counselor
Emilius De Dobbeleer,male,counselor
Aloïs Bogaerts,male,counselor
Jozef Berghmans,male,counselor
Guillaume Woestijn,male,counselor
Gustavus Mouraux,male,counselor
Joannes Geens,male,counselor
Jacob Antheunissens,male,counselor
Guilielmus Thijs,male,counselor
Eugène Casters,male,counselor
Nestor Cambier,male,counselor
Augustinus Missoul,male,counselor
Aloysius Van Segvelt,male,counselor
Victor Dooms,male,counselor
Johann Matthias Friedrich Breuning,male,counselor
Louise Dumesnil,female,counselor
Valerie Luna Serrels,female,counselor
Victoria Loorz,female,counselor
Jean Fromen,male,counselor
Pierre Geraud,male,counselor
Susanna Pain,female,counselor
Edouard Lietaer,male,counselor
Léa Bondo,female,counselor
Joannes Verhestraeten,male,counselor
Mauritius Rosel,male,counselor
Gerardus Beniest,male,counselor
Armandus Butjens,male,counselor
Egidius Heuvelmans,male,counselor
Constant Thiry,male,counselor
Franciscus Robberechts,male,counselor
Bernardus Nachtergaele,male,counselor
Joannes Leemans,male,counselor
Gustave Boogaerts,male,counselor
Carolus Van Aerden,male,counselor
Carolus Anciaux,male,counselor
Ange De Vos,male,counselor
Martinus Stakenborghs,male,counselor
Ludovicus Helsen,male,counselor
Florimond Bernaerts,male,counselor
Petrus Verhaert,male,counselor
Julius Jentil,male,counselor
Petrus Denys,male,counselor
Joannes-Baptista De Vlamynck,male,counselor
Pierre Bylo,male,counselor
Joannes-Baptista Naudts,male,counselor
Andreas De Maeght,male,counselor
Julius Baeyens,male,counselor
Jules De Bruyne,male,counselor
Joannes De Bolle,male,counselor
Louis Hosdey,male,counselor
Joannes-Baptista Mommaerts,male,counselor
Jules Empis,male,counselor
Philippus Emsens,male,counselor
Josephus Beauvois,male,counselor
Eugenius Van Ryn,male,counselor
Jean Defrène,male,counselor
Jan-Baptist Van Roey,male,counselor
Frans De Laet,male,counselor
Richardus Raymaeckers,male,counselor
Edwardus Collon,male,counselor
Henri Ostyn,male,counselor
Jozef De Bruyn,male,counselor
Josephus Andries,male,counselor
Jozef Homans,male,counselor
Jules Van Roey,male,counselor
Louis Du Roussaux,male,counselor
Cornelius Cotteleer,male,counselor
Hendrik Fabri,male,counselor
Egidius Buts,male,counselor
Antonius Corvilain,male,counselor
Joannes Dryvers,male,counselor
Augustinus Stoffels,male,counselor
Victor De Beenhouwer,male,counselor
Georges Van Herwegen,male,counselor
Remi Otten,male,counselor
Emmanuel Vermeirsch,male,counselor
Georges Detilleux,male,counselor
Karel Kempenaers,male,counselor
Jozef Van Hoeydonck,male,counselor
Alexandre de Mahieu,male,counselor
Ludovicus Nollet,male,counselor
Désiré Verschueren,male,counselor
Ludovicus Maes,male,counselor
Thaddeus Spaeninkx,male,counselor
Emiel Muylle,male,counselor
Jean-Louis Schneider,male,counselor
Franciscus Schevelenbos,male,counselor
Eduardus Vanneygen,male,counselor
Eugenius Kuyl,male,counselor
Alphonsus Troost,male,counselor
Joannes Batkin,male,counselor
Cornelius De Cock,male,counselor
Petrus Cnoops,male,counselor
Benedictus Steveniers,male,counselor
Paulus Van Hemel,male,counselor
Petrus Lavaerts,male,counselor
Petrus Van Reeth,male,counselor
Joannes-Baptista Stockaer,male,counselor
Félix Boucqueau,male,counselor
Carolus Fasbinder,male,counselor
Joannes Van Beeck,male,counselor
Livinus Langewouters,male,counselor
Antonius Marynissen,male,counselor
Josephus De Cleer,male,counselor
Joannes-Baptista Paeps,male,counselor
Philippus Krynen,male,counselor
Germain Dusausoy,male,counselor
Gulielmus Van Straelen,male,counselor
Philippe Slingeneyer,male,counselor
Joseph Reyntens,male,counselor
Aloysius Le Bon,male,counselor
Joannes Bullens,male,counselor
Andreas Van Herck,male,counselor
Petrus Swinnen,male,counselor
Joannes-Baptista Van der Auwera,male,counselor
Petrus Ronsmans,male,counselor
Joannes Van Uffelen,male,counselor
Jacobus Loncin,male,counselor
Josephus Van Schoubroeck,male,counselor
Joannes Kistemaeckers,male,counselor
Eduardus De Sany,male,counselor
Franciscus De Blauw,male,counselor
Petrus Vervloet,male,counselor
Steven Hassan,male,counselor
Shelley Moore Capito,female,counselor
Lene Gammelgaard,female,counselor
Richard Aoki,male,counselor
André Caron,male,counselor
Jinny Sims,female,counselor
Philippe Paré,male,counselor
Sadia Groguhé,female,counselor
Yuri Komuro,female,counselor
Brian O'Kurley,male,counselor
Daphne Purves,female,counselor
Edward Allan Miller,male,counselor
Paul Jansson,male,counselor
Jayne Furlong,female,counselor
John F. White,male,counselor
Martin Munnelly,male,counselor
Pie Corbett,male,counselor
Heinz Bach,male,counselor
Aiora Pérez de San Román Uría,female,counselor
Todd Whitaker,male,counselor
Danielle Simonnet,female,counselor
Pierre Gérard,male,counselor
Gail Reed-Barnett,female,counselor
Simon Viviers,male,counselor
Peter Henning,male,counselor
Ora Mae Lewis Martin,female,counselor
Karen Sewell,female,counselor
Carlos Gimeno Gurpegi,male,counselor
Luc Bégin,male,counselor
Terrance Burke,male,counselor
Květa Plachetková,female,counselor
Petra Klapáková,female,counselor
Johannes Gstach,male,counselor
Lenka Weiglhoferová,female,counselor
Alice Kozáková,female,counselor
Loida Cruz Arroyo,female,counselor
Dorothy L. Frauenhofer,female,counselor
Jordan Shapiro,male,counselor
Hallie Olivere Biden,female,counselor
JoAnna Ward,female,counselor
Maggie Pearson,female,counselor
Colette T. Dollarhide,female,counselor
Lynne Brown,female,counselor
Denis Pelletier,male,counselor
Marvel Ranson Guisti,female,counselor
Carol Frost,female,counselor
Gina Solomon,female,counselor
Pat Seymour,female,counselor
Leutu Vaovasa,female,counselor
Jameka Cameron,female,counselor
Maria Eugenia Ruiz Rossetti,female,counselor
Nadir Fabris,female,counselor
Alison Maynard Henry,female,counselor
Gustav Keller,male,counselor
